"A","A1","A2","A3","A4","A5","A6","B","BC_in_C1","BC_in_C2","BC_in_C3","BC_in_C4","BC_in_C5","BC_in_C6","BC_out_C1","BC_out_C2","BC_out_C3","BC_out_C4","BC_out_C5","BC_out_C6","Calc_rho","power_scalar","rho_temp","sum_C1","Time"
3.023,0.15852,0.56117,0.65773,1.1305,0.29647,0.21854,0.89443,10.873,16.301,5.35,2.9563,0.085302,0.013298,10.885,16.279,5.3067,2.9425,0.085673,0.013392,0.0014308,0.99119,0.00011549,15.797,44.9
3.0229,0.15851,0.56107,0.6577,1.1305,0.29648,0.21855,0.89443,10.874,16.3,5.3466,2.9545,0.085277,0.013297,10.885,16.279,5.3064,2.9424,0.085673,0.013393,0.0014309,0.99126,0.00011534,15.796,45
3.0227,0.15849,0.56097,0.65766,1.1306,0.29649,0.21856,0.89443,10.875,16.299,5.3432,2.9527,0.085254,0.013296,10.885,16.279,5.3062,2.9422,0.085674,0.013393,0.0014309,0.99133,0.00011519,15.795,45.1
3.0226,0.15848,0.56087,0.65763,1.1306,0.29651,0.21857,0.89443,10.876,16.299,5.34,2.951,0.085233,0.013295,10.885,16.278,5.3059,2.9421,0.085674,0.013394,0.0014309,0.9914,0.00011504,15.794,45.2
3.0225,0.15846,0.56077,0.6576,1.1306,0.29652,0.21859,0.89443,10.878,16.299,5.3368,2.9494,0.085214,0.013294,10.885,16.278,5.3057,2.942,0.085676,0.013394,0.001431,0.99148,0.00011488,15.793,45.3
3.0224,0.15845,0.56067,0.65757,1.1306,0.29654,0.2186,0.89443,10.879,16.299,5.3337,2.9478,0.085196,0.013294,10.885,16.278,5.3055,2.942,0.085677,0.013395,0.001431,0.99156,0.00011473,15.792,45.4
3.0224,0.15843,0.56057,0.65754,1.1307,0.29655,0.21862,0.89443,10.881,16.3,5.3307,2.9462,0.08518,0.013293,10.885,16.277,5.3053,2.9419,0.085679,0.013396,0.0014311,0.99165,0.00011457,15.791,45.5
3.0223,0.15842,0.56047,0.65751,1.1307,0.29657,0.21863,0.89443,10.882,16.3,5.3278,2.9447,0.085166,0.013293,10.885,16.277,5.3051,2.9418,0.085682,0.013397,0.0014311,0.99173,0.00011441,15.79,45.6
3.0222,0.1584,0.56037,0.65749,1.1307,0.29659,0.21865,0.89443,10.884,16.301,5.325,2.9433,0.085154,0.013293,10.885,16.277,5.3049,2.9417,0.085684,0.013397,0.0014311,0.99183,0.00011425,15.789,45.7
3.0222,0.15839,0.56028,0.65747,1.1308,0.29661,0.21867,0.89443,10.886,16.302,5.3223,2.942,0.085142,0.013294,10.885,16.276,5.3047,2.9417,0.085687,0.013398,0.0014311,0.99192,0.0001141,15.788,45.8
3.0221,0.15837,0.56018,0.65745,1.1308,0.29663,0.21869,0.89443,10.888,16.303,5.3197,2.9407,0.085133,0.013294,10.884,16.276,5.3045,2.9416,0.085691,0.013399,0.0014311,0.99202,0.00011394,15.787,45.9
3.0221,0.15836,0.56008,0.65743,1.1309,0.29665,0.21871,0.89443,10.89,16.305,5.3172,2.9394,0.085125,0.013295,10.884,16.275,5.3044,2.9416,0.085694,0.0134,0.0014312,0.99213,0.00011378,15.787,46
3.0221,0.15835,0.55999,0.65741,1.1309,0.29668,0.21873,0.89443,10.892,16.306,5.3148,2.9382,0.085118,0.013296,10.884,16.274,5.3042,2.9416,0.085698,0.013401,0.0014312,0.99223,0.00011362,15.786,46.1
3.0221,0.15834,0.5599,0.6574,1.131,0.2967,0.21875,0.89443,10.894,16.308,5.3125,2.9371,0.085113,0.013297,10.884,16.274,5.3041,2.9416,0.085703,0.013402,0.0014312,0.99234,0.00011347,15.785,46.2
3.0221,0.15832,0.55981,0.65739,1.131,0.29673,0.21877,0.89443,10.896,16.31,5.3102,2.936,0.085109,0.013298,10.884,16.273,5.3039,2.9416,0.085707,0.013404,0.0014312,0.99245,0.00011331,15.784,46.3
3.0221,0.15831,0.55972,0.65738,1.1311,0.29675,0.21879,0.89443,10.898,16.312,5.3081,2.935,0.085107,0.0133,10.883,16.273,5.3038,2.9416,0.085712,0.013405,0.0014312,0.99257,0.00011315,15.784,46.4
3.0221,0.1583,0.55963,0.65737,1.1312,0.29678,0.21882,0.89443,10.9,16.314,5.3061,2.934,0.085105,0.013301,10.883,16.272,5.3037,2.9416,0.085717,0.013406,0.0014312,0.99269,0.000113,15.783,46.5
3.0221,0.15829,0.55955,0.65737,1.1313,0.29681,0.21884,0.89443,10.903,16.317,5.3041,2.9331,0.085105,0.013303,10.883,16.271,5.3036,2.9416,0.085723,0.013407,0.0014312,0.99281,0.00011285,15.783,46.6
3.0222,0.15828,0.55947,0.65737,1.1313,0.29684,0.21886,0.89443,10.905,16.319,5.3023,2.9323,0.085107,0.013304,10.882,16.27,5.3036,2.9416,0.085729,0.013409,0.0014311,0.99294,0.00011269,15.782,46.7
3.0222,0.15827,0.55939,0.65737,1.1314,0.29687,0.21889,0.89443,10.907,16.322,5.3005,2.9315,0.085109,0.013306,10.882,16.269,5.3035,2.9417,0.085735,0.01341,0.0014311,0.99306,0.00011254,15.782,46.8
3.0223,0.15826,0.55931,0.65737,1.1315,0.2969,0.21892,0.89443,10.909,16.324,5.2988,2.9307,0.085112,0.013308,10.881,16.269,5.3035,2.9417,0.085742,0.013412,0.0014311,0.99319,0.00011239,15.781,46.9
3.0223,0.15826,0.55924,0.65738,1.1316,0.29693,0.21894,0.89443,10.912,16.327,5.2972,2.9301,0.085116,0.01331,10.881,16.268,5.3034,2.9418,0.085749,0.013413,0.0014311,0.99333,0.00011224,15.781,47
3.0224,0.15825,0.55917,0.65738,1.1317,0.29697,0.21897,0.89443,10.914,16.329,5.2957,2.9294,0.085122,0.013312,10.88,16.267,5.3034,2.9419,0.085756,0.013415,0.001431,0.99346,0.0001121,15.781,47.1
3.0225,0.15824,0.5591,0.65739,1.1318,0.297,0.219,0.89443,10.916,16.332,5.2943,2.9288,0.085128,0.013315,10.88,16.266,5.3034,2.942,0.085763,0.013416,0.001431,0.9936,0.00011195,15.781,47.2
3.0226,0.15824,0.55903,0.6574,1.1319,0.29704,0.21903,0.89443,10.919,16.335,5.293,2.9283,0.085135,0.013317,10.879,16.265,5.3034,2.9421,0.085771,0.013418,0.0014309,0.99374,0.00011181,15.78,47.3
3.0228,0.15823,0.55897,0.65742,1.132,0.29707,0.21906,0.89443,10.921,16.338,5.2918,2.9278,0.085143,0.013319,10.879,16.263,5.3034,2.9422,0.085779,0.013419,0.0014309,0.99388,0.00011167,15.78,47.4
3.0229,0.15823,0.55891,0.65743,1.1321,0.29711,0.21909,0.89443,10.923,16.34,5.2906,2.9274,0.085152,0.013322,10.878,16.262,5.3034,2.9423,0.085788,0.013421,0.0014308,0.99403,0.00011153,15.78,47.5
